order_id,date,customer_id,category,product,amount,status
ORD-063363,2024-06-12,1844,Books,Comic,396.7,COMPLETED
ORD-063364,2024-06-05,3750,Toys,Lego Set,104.66,COMPLETED
ORD-063365,2024-02-07,4440,Toys,Board Game,21.1,COMPLETED
ORD-063366,2024-08-17,3323,Electronics,Monitor,329.22,COMPLETED
ORD-063367,2024-10-08,2315,Home & Garden,Lamp,355.68,CANCELLED
ORD-063368,2024-02-03,4697,Home & Garden,Sofa,228.49,COMPLETED
ORD-063369,2024-03-12,4766,Clothing,Sneakers,60.96,COMPLETED
ORD-063370,2024-07-30,1532,Home & Garden,Table,340.83,COMPLETED
ORD-063371,2024-06-08,4088,Home & Garden,Sofa,139.33,COMPLETED
ORD-063372,2024-06-29,2794,Books,Textbook,145.04,COMPLETED
ORD-063373,2024-01-19,4430,Books,Cookbook,83.06,COMPLETED
ORD-063374,2024-07-30,2402,Clothing,Sneakers,318.68,PENDING
ORD-063375,2024-01-31,3939,Electronics,Monitor,67.81,COMPLETED
ORD-063376,2024-07-30,1578,Clothing,T-Shirt,275.27,COMPLETED
ORD-063377,2024-05-09,3875,Books,Novel,127.69,CANCELLED
ORD-063378,2024-06-28,1966,Home & Garden,Lamp,490.82,COMPLETED
ORD-063379,2024-07-04,2780,Electronics,Laptop,298.08,COMPLETED
ORD-063380,2024-07-04,1876,Electronics,Headphones,457.02,RETURNED
ORD-063381,2024-11-24,1280,Clothing,Jeans,341.69,COMPLETED
ORD-063382,2024-10-15,1308,Toys,Board Game,149.05,CANCELLED
ORD-063383,2024-07-11,4536,Clothing,T-Shirt,284.9,PENDING
ORD-063384,2024-10-09,4332,Clothing,Jeans,402.35,COMPLETED
ORD-063385,2024-02-11,4889,Home & Garden,Lamp,154.35,RETURNED
ORD-063386,2024-10-18,1610,Books,Comic,212.2,COMPLETED
ORD-063387,2024-02-22,3768,Toys,Doll,186.94,CANCELLED
ORD-063388,2024-08-13,4269,Home & Garden,Lamp,37.11,COMPLETED
ORD-063389,2024-04-26,2995,Toys,Doll,280.94,COMPLETED
ORD-063390,2024-09-29,4506,Clothing,T-Shirt,237.0,COMPLETED
ORD-063391,2024-05-10,3355,Clothing,Jacket,298.74,COMPLETED
ORD-063392,2024-05-15,1609,Electronics,Laptop,210.05,COMPLETED
ORD-063393,2024-02-09,4024,Toys,Doll,351.33,COMPLETED
ORD-063394,2024-03-29,4979,Toys,Board Game,58.13,COMPLETED
ORD-063395,2024-09-15,2991,Home & Garden,Lamp,487.32,CANCELLED
ORD-063396,2024-12-30,5000,Toys,Lego Set,47.01,COMPLETED
ORD-063397,2024-04-24,2999,Clothing,Jeans,369.4,COMPLETED
ORD-063398,2024-06-27,3446,Toys,Lego Set,152.43,PENDING
ORD-063399,2024-10-15,1732,Electronics,Laptop,498.78,COMPLETED
ORD-063400,2024-10-10,1177,Electronics,Smartphone,13.73,COMPLETED
ORD-063401,2024-07-01,1462,Home & Garden,Chair,196.34,CANCELLED
ORD-063402,2024-08-21,2630,Clothing,Sneakers,14.2,COMPLETED
ORD-063403,2024-01-20,4672,Electronics,Laptop,250.45,COMPLETED
ORD-063404,2024-09-23,4514,Clothing,Sneakers,158.46,COMPLETED
ORD-063405,2024-02-29,4935,Home & Garden,Chair,303.4,COMPLETED
ORD-063406,2024-12-20,2549,Home & Garden,Chair,450.64,COMPLETED
ORD-063407,2024-06-18,1433,Books,Novel,490.72,CANCELLED
ORD-063408,2024-10-12,2432,Books,Comic,458.35,COMPLETED
ORD-063409,2024-08-17,4018,Home & Garden,Lamp,345.86,COMPLETED
ORD-063410,2024-07-21,1078,Electronics,Laptop,264.15,COMPLETED
ORD-063411,2024-12-31,3437,Home & Garden,Chair,441.97,PENDING
ORD-063412,2024-09-25,4102,Books,Cookbook,138.45,COMPLETED
ORD-063413,2024-12-23,2213,Toys,Doll,206.69,RETURNED
ORD-063414,2024-08-21,4500,Books,Comic,161.78,COMPLETED
ORD-063415,2024-08-01,2857,Clothing,T-Shirt,349.9,PENDING
ORD-063416,2024-07-02,1787,Home & Garden,Table,123.37,PENDING
ORD-063417,2024-03-13,3636,Home & Garden,Chair,56.12,COMPLETED
ORD-063418,2024-05-30,2145,Books,Cookbook,217.94,COMPLETED
ORD-063419,2024-06-07,2654,Electronics,Headphones,139.22,COMPLETED
ORD-063420,2024-04-26,3038,Toys,Board Game,139.42,COMPLETED
ORD-063421,2024-01-23,4611,Electronics,Monitor,450.03,COMPLETED
ORD-063422,2024-02-08,3143,Books,Novel,309.13,COMPLETED
ORD-063423,2024-01-22,2168,Electronics,Headphones,251.05,COMPLETED
ORD-063424,2024-06-11,3526,Clothing,T-Shirt,287.12,COMPLETED
ORD-063425,2024-03-31,3368,Toys,Lego Set,359.92,COMPLETED
ORD-063426,2024-03-17,4288,Home & Garden,Sofa,268.34,COMPLETED
ORD-063427,2024-10-05,4418,Home & Garden,Chair,19.46,COMPLETED
ORD-063428,2024-10-18,4507,Electronics,Smartphone,438.18,COMPLETED
ORD-063429,2024-08-27,1471,Books,Comic,209.25,COMPLETED
ORD-063430,2024-09-20,2961,Books,Cookbook,206.47,RETURNED
ORD-063431,2024-02-22,1560,Toys,Lego Set,342.07,COMPLETED
ORD-063432,2024-06-06,4262,Clothing,Sneakers,76.75,PENDING
ORD-063433,2024-11-29,2020,Books,Novel,419.27,COMPLETED
ORD-063434,2024-06-13,2484,Books,Cookbook,487.45,COMPLETED
ORD-063435,2024-03-21,4007,Clothing,Jeans,40.55,COMPLETED
ORD-063436,2024-04-13,4599,Electronics,Laptop,157.21,PENDING
ORD-063437,2024-09-09,3030,Toys,Lego Set,231.82,CANCELLED
ORD-063438,2024-09-04,4641,Electronics,Smartphone,40.9,COMPLETED
ORD-063439,2024-07-24,1931,Clothing,Sneakers,336.87,RETURNED
ORD-063440,2024-11-28,2663,Books,Cookbook,321.4,PENDING
ORD-063441,2024-10-10,4765,Toys,Doll,175.97,COMPLETED
ORD-063442,2024-06-28,2678,Electronics,Laptop,322.16,PENDING
ORD-063443,2024-04-18,2958,Clothing,Jeans,221.4,COMPLETED
ORD-063444,2024-04-02,4912,Books,Comic,263.76,COMPLETED
ORD-063445,2024-02-03,4281,Clothing,Jeans,220.54,COMPLETED
ORD-063446,2024-03-12,4168,Books,Cookbook,418.36,COMPLETED
ORD-063447,2024-05-20,4426,Toys,Doll,468.66,CANCELLED
ORD-063448,2024-10-02,2335,Home & Garden,Lamp,37.33,COMPLETED
ORD-063449,2024-09-14,1091,Clothing,T-Shirt,403.15,RETURNED
ORD-063450,2024-04-03,2808,Books,Cookbook,110.27,COMPLETED
ORD-063451,2024-05-21,3832,Clothing,T-Shirt,103.1,CANCELLED
ORD-063452,2024-06-07,4046,Electronics,Smartphone,144.53,COMPLETED
ORD-063453,2024-08-18,3857,Electronics,Headphones,99.04,RETURNED
ORD-063454,2024-03-11,4200,Toys,Action Figure,327.23,RETURNED
ORD-063455,2024-05-29,1389,Books,Cookbook,121.92,COMPLETED
ORD-063456,2024-06-05,2157,Electronics,Smartphone,338.68,COMPLETED
ORD-063457,2024-04-16,2713,Electronics,Laptop,389.65,COMPLETED
ORD-063458,2024-01-23,4111,Books,Comic,418.18,COMPLETED
ORD-063459,2024-02-21,3280,Toys,Lego Set,241.25,COMPLETED
ORD-063460,2024-03-25,4311,Toys,Action Figure,389.2,CANCELLED
ORD-063461,2024-02-29,2622,Books,Cookbook,423.86,COMPLETED
ORD-063462,2024-09-04,3058,Home & Garden,Chair,69.0,COMPLETED
ORD-063463,2024-08-12,1211,Clothing,Jacket,178.33,CANCELLED
ORD-063464,2024-12-23,2140,Home & Garden,Lamp,115.86,COMPLETED
ORD-063465,2024-06-17,4738,Toys,Action Figure,274.8,COMPLETED
ORD-063466,2024-07-25,4621,Books,Textbook,385.48,PENDING
ORD-063467,2024-10-09,3814,Clothing,T-Shirt,184.54,COMPLETED
ORD-063468,2024-03-04,3932,Books,Comic,12.46,COMPLETED
ORD-063469,2024-03-02,3189,Electronics,Laptop,120.93,COMPLETED
ORD-063470,2024-03-13,1226,Electronics,Laptop,165.61,PENDING
ORD-063471,2024-07-24,3493,Home & Garden,Chair,290.5,COMPLETED
ORD-063472,2024-10-18,1861,Toys,Action Figure,379.5,CANCELLED
ORD-063473,2024-03-20,3407,Books,Cookbook,439.63,COMPLETED
ORD-063474,2024-01-09,1898,Books,Cookbook,34.47,COMPLETED
ORD-063475,2024-05-19,2198,Electronics,Headphones,44.09,PENDING
ORD-063476,2024-02-28,2459,Home & Garden,Chair,110.55,COMPLETED
ORD-063477,2024-04-28,1321,Books,Textbook,405.32,COMPLETED
ORD-063478,2024-04-01,1957,Electronics,Monitor,476.69,CANCELLED
ORD-063479,2024-04-13,1561,Clothing,Jacket,183.49,PENDING
ORD-063480,2024-04-15,3571,Toys,Lego Set,127.4,PENDING
ORD-063481,2024-10-05,1599,Home & Garden,Chair,494.93,CANCELLED
ORD-063482,2024-05-05,4190,Electronics,Monitor,269.86,COMPLETED
ORD-063483,2024-07-02,4095,Clothing,Jeans,381.04,CANCELLED
ORD-063484,2024-01-11,2710,Books,Cookbook,169.3,COMPLETED
ORD-063485,2024-10-07,1639,Books,Textbook,94.76,CANCELLED
ORD-063486,2024-11-24,2792,Electronics,Laptop,213.68,COMPLETED
ORD-063487,2024-12-22,1067,Clothing,Sneakers,442.77,COMPLETED
ORD-063488,2024-04-04,1608,Books,Textbook,143.38,COMPLETED
ORD-063489,2024-12-18,4652,Home & Garden,Chair,66.78,COMPLETED
ORD-063490,2024-04-19,1968,Electronics,Monitor,63.5,PENDING
ORD-063491,2024-05-11,2898,Clothing,Jeans,452.85,RETURNED
ORD-063492,2024-10-04,1071,Home & Garden,Table,257.38,COMPLETED
ORD-063493,2024-03-02,1053,Books,Cookbook,409.85,COMPLETED
ORD-063494,2024-04-08,2218,Toys,Lego Set,330.65,COMPLETED
ORD-063495,2024-06-28,1188,Clothing,T-Shirt,283.29,CANCELLED
ORD-063496,2024-03-05,3177,Toys,Action Figure,440.08,COMPLETED
ORD-063497,2024-01-16,4594,Books,Cookbook,70.69,COMPLETED
ORD-063498,2024-07-10,3548,Books,Cookbook,100.46,COMPLETED
ORD-063499,2024-02-03,2616,Toys,Action Figure,274.43,COMPLETED
ORD-063500,2024-12-25,1913,Electronics,Headphones,491.48,CANCELLED
ORD-063501,2024-08-07,2263,Home & Garden,Sofa,91.52,COMPLETED
ORD-063502,2024-10-16,3325,Toys,Lego Set,21.15,PENDING
ORD-063503,2024-09-13,2114,Toys,Action Figure,35.96,COMPLETED
ORD-063504,2024-01-07,2472,Books,Comic,122.07,COMPLETED
ORD-063505,2024-06-30,4406,Electronics,Laptop,477.63,COMPLETED
ORD-063506,2024-05-03,4538,Electronics,Laptop,161.88,COMPLETED
ORD-063507,2024-07-06,3556,Clothing,Jacket,274.71,CANCELLED
ORD-063508,2024-09-14,2698,Electronics,Monitor,263.3,PENDING
ORD-063509,2024-04-25,2826,Books,Cookbook,196.16,CANCELLED
ORD-063510,2024-07-03,2498,Home & Garden,Table,243.19,COMPLETED
ORD-063511,2024-07-29,2270,Home & Garden,Table,370.02,COMPLETED
ORD-063512,2024-01-06,2845,Books,Novel,399.54,COMPLETED
ORD-063513,2024-06-13,4102,Clothing,Jeans,229.63,COMPLETED
ORD-063514,2024-01-25,4031,Clothing,Jeans,233.01,RETURNED
ORD-063515,2024-01-31,2263,Home & Garden,Lamp,39.79,CANCELLED
ORD-063516,2024-09-02,2781,Toys,Board Game,210.85,RETURNED
ORD-063517,2024-07-02,3541,Electronics,Laptop,178.73,COMPLETED
ORD-063518,2024-05-01,4047,Home & Garden,Table,289.85,COMPLETED
ORD-063519,2024-07-03,3690,Books,Novel,319.9,COMPLETED
ORD-063520,2024-08-04,2726,Home & Garden,Table,395.14,COMPLETED
ORD-063521,2024-02-10,4699,Home & Garden,Chair,256.56,COMPLETED
ORD-063522,2024-04-12,3677,Books,Textbook,435.24,CANCELLED
ORD-063523,2024-11-12,1525,Toys,Board Game,493.95,COMPLETED
ORD-063524,2024-04-23,1029,Home & Garden,Sofa,179.87,CANCELLED
ORD-063525,2024-04-11,3429,Books,Novel,495.89,COMPLETED
ORD-063526,2024-06-07,3037,Home & Garden,Chair,102.51,COMPLETED
ORD-063527,2024-11-16,4340,Electronics,Laptop,432.97,COMPLETED
ORD-063528,2024-03-14,3985,Clothing,Jacket,471.2,COMPLETED
ORD-063529,2024-08-09,3375,Clothing,Jeans,206.42,CANCELLED
ORD-063530,2024-12-11,1602,Books,Comic,308.14,COMPLETED
ORD-063531,2024-12-11,2934,Toys,Doll,69.43,CANCELLED
ORD-063532,2024-04-04,4185,Toys,Action Figure,369.26,COMPLETED
ORD-063533,2024-12-31,1103,Electronics,Monitor,296.95,COMPLETED
ORD-063534,2024-12-22,1921,Home & Garden,Chair,497.62,RETURNED
ORD-063535,2024-12-22,4773,Toys,Action Figure,202.42,RETURNED
ORD-063536,2024-06-07,4744,Books,Cookbook,145.99,COMPLETED
ORD-063537,2024-12-22,3834,Clothing,T-Shirt,234.89,COMPLETED
ORD-063538,2024-11-26,1084,Books,Novel,224.37,COMPLETED
ORD-063539,2024-12-13,4723,Books,Textbook,129.11,COMPLETED
ORD-063540,2024-03-31,2057,Toys,Lego Set,121.61,COMPLETED
ORD-063541,2024-01-30,1540,Home & Garden,Chair,342.01,COMPLETED
ORD-063542,2024-05-25,1054,Books,Cookbook,437.91,COMPLETED
ORD-063543,2024-05-31,3362,Home & Garden,Chair,190.37,COMPLETED
ORD-063544,2024-01-21,2987,Clothing,T-Shirt,104.27,CANCELLED
ORD-063545,2024-06-10,2021,Home & Garden,Chair,19.01,COMPLETED
ORD-063546,2024-01-25,1356,Toys,Lego Set,388.8,COMPLETED
ORD-063547,2024-08-19,4081,Clothing,T-Shirt,19.32,COMPLETED
ORD-063548,2024-11-10,4934,Books,Comic,94.99,COMPLETED
ORD-063549,2024-02-23,1256,Toys,Action Figure,228.52,COMPLETED
ORD-063550,2024-06-28,3107,Clothing,T-Shirt,372.55,RETURNED
ORD-063551,2024-04-11,3121,Books,Novel,103.8,CANCELLED
ORD-063552,2024-01-04,3053,Clothing,Sneakers,317.62,COMPLETED
ORD-063553,2024-10-27,4421,Home & Garden,Chair,285.68,COMPLETED
ORD-063554,2024-06-27,1526,Clothing,Jeans,456.66,COMPLETED
ORD-063555,2024-07-05,4349,Books,Novel,391.99,COMPLETED
ORD-063556,2024-08-03,1358,Books,Textbook,156.99,COMPLETED
ORD-063557,2024-10-17,1839,Books,Novel,240.72,RETURNED
ORD-063558,2024-07-02,3547,Books,Textbook,360.63,CANCELLED
ORD-063559,2024-06-13,4941,Toys,Action Figure,217.23,COMPLETED
ORD-063560,2024-02-26,4621,Toys,Doll,470.58,RETURNED
ORD-063561,2024-02-27,3095,Toys,Board Game,122.86,COMPLETED
ORD-063562,2024-03-26,3649,Electronics,Smartphone,425.64,COMPLETED
ORD-063563,2024-06-09,3637,Clothing,Jacket,266.38,COMPLETED
ORD-063564,2024-05-12,4960,Toys,Action Figure,61.29,COMPLETED
ORD-063565,2024-04-28,4327,Electronics,Laptop,40.7,RETURNED
ORD-063566,2024-03-19,2423,Electronics,Laptop,295.84,COMPLETED
ORD-063567,2024-06-03,3006,Home & Garden,Lamp,88.46,RETURNED
ORD-063568,2024-03-08,2954,Clothing,T-Shirt,298.06,COMPLETED
ORD-063569,2024-08-09,1648,Toys,Action Figure,376.42,PENDING
ORD-063570,2024-12-24,3501,Home & Garden,Chair,103.4,COMPLETED
ORD-063571,2024-05-25,2203,Home & Garden,Chair,14.72,PENDING
ORD-063572,2024-04-09,1494,Clothing,Jeans,113.89,RETURNED
ORD-063573,2024-12-23,1834,Home & Garden,Table,131.61,COMPLETED
ORD-063574,2024-02-18,2473,Toys,Lego Set,59.58,COMPLETED
ORD-063575,2024-05-16,3920,Clothing,Jacket,472.47,RETURNED
ORD-063576,2024-04-10,1708,Books,Comic,218.39,PENDING
ORD-063577,2024-05-27,1751,Home & Garden,Chair,295.0,COMPLETED
ORD-063578,2024-10-06,4020,Books,Novel,247.36,COMPLETED
ORD-063579,2024-10-18,1530,Electronics,Monitor,295.62,COMPLETED
ORD-063580,2024-08-07,2364,Toys,Lego Set,291.19,RETURNED
ORD-063581,2024-08-01,3477,Home & Garden,Sofa,191.74,COMPLETED
ORD-063582,2024-10-01,1792,Toys,Board Game,145.43,COMPLETED
ORD-063583,2024-11-24,1870,Electronics,Headphones,274.12,COMPLETED
ORD-063584,2024-11-20,4084,Electronics,Monitor,112.67,COMPLETED
ORD-063585,2024-10-29,3396,Clothing,Jacket,454.22,PENDING
ORD-063586,2024-10-29,4134,Clothing,Jeans,438.66,COMPLETED
ORD-063587,2024-01-06,2417,Electronics,Smartphone,499.42,COMPLETED
ORD-063588,2024-05-03,1803,Toys,Lego Set,233.13,COMPLETED
ORD-063589,2024-12-11,4050,Toys,Action Figure,109.48,COMPLETED
ORD-063590,2024-01-12,1404,Home & Garden,Lamp,120.89,PENDING
ORD-063591,2024-06-19,1559,Home & Garden,Chair,397.88,COMPLETED
ORD-063592,2024-07-11,3461,Electronics,Monitor,243.45,COMPLETED
ORD-063593,2024-07-13,2088,Toys,Action Figure,144.02,RETURNED
ORD-063594,2024-12-29,1973,Electronics,Smartphone,193.24,COMPLETED
ORD-063595,2024-08-20,4047,Home & Garden,Lamp,244.22,COMPLETED
ORD-063596,2024-03-31,2927,Electronics,Laptop,397.02,COMPLETED
ORD-063597,2024-06-03,3426,Books,Textbook,396.69,COMPLETED
ORD-063598,2024-08-31,4711,Toys,Action Figure,442.04,COMPLETED
ORD-063599,2024-10-26,3537,Home & Garden,Chair,127.21,COMPLETED
ORD-063600,2024-04-05,2403,Books,Textbook,438.28,COMPLETED
ORD-063601,2024-05-30,2704,Clothing,T-Shirt,225.69,COMPLETED
ORD-063602,2024-07-20,1277,Toys,Doll,175.87,COMPLETED
ORD-063603,2024-01-17,1772,Toys,Doll,432.32,CANCELLED
ORD-063604,2024-02-22,2761,Toys,Action Figure,52.3,COMPLETED
ORD-063605,2024-01-20,2596,Home & Garden,Sofa,206.43,COMPLETED
ORD-063606,2024-09-30,4473,Clothing,Sneakers,377.46,COMPLETED
ORD-063607,2024-03-09,4795,Home & Garden,Lamp,236.38,COMPLETED
ORD-063608,2024-12-25,3132,Electronics,Headphones,414.45,CANCELLED
ORD-063609,2024-01-02,1873,Home & Garden,Lamp,30.08,COMPLETED
ORD-063610,2024-07-06,4351,Books,Novel,61.71,COMPLETED
ORD-063611,2024-04-24,1193,Toys,Board Game,427.73,CANCELLED
ORD-063612,2024-05-12,3282,Books,Novel,194.7,COMPLETED
ORD-063613,2024-04-27,3476,Books,Cookbook,130.35,CANCELLED
ORD-063614,2024-05-12,4930,Home & Garden,Chair,305.43,CANCELLED
ORD-063615,2024-06-23,3648,Home & Garden,Sofa,94.89,COMPLETED
ORD-063616,2024-10-17,3524,Clothing,Jacket,134.36,CANCELLED
ORD-063617,2024-02-04,1641,Clothing,Sneakers,124.05,COMPLETED
ORD-063618,2024-06-04,4837,Books,Textbook,292.81,COMPLETED
ORD-063619,2024-01-09,1546,Toys,Doll,335.16,COMPLETED
ORD-063620,2024-04-15,2432,Toys,Doll,238.75,COMPLETED
ORD-063621,2024-02-27,2032,Books,Novel,350.28,COMPLETED
ORD-063622,2024-02-16,4217,Toys,Action Figure,21.94,COMPLETED
ORD-063623,2024-09-27,2063,Books,Comic,145.44,COMPLETED
ORD-063624,2024-10-14,3778,Home & Garden,Lamp,415.47,RETURNED
ORD-063625,2024-05-09,1886,Books,Cookbook,357.44,COMPLETED
ORD-063626,2024-08-17,1734,Toys,Doll,178.69,COMPLETED
ORD-063627,2024-01-11,4268,Toys,Action Figure,294.06,COMPLETED
ORD-063628,2024-12-15,2707,Books,Comic,319.94,CANCELLED
ORD-063629,2024-10-08,2120,Clothing,Jacket,196.43,COMPLETED
ORD-063630,2024-12-14,4281,Home & Garden,Lamp,109.53,COMPLETED
ORD-063631,2024-07-10,3563,Electronics,Monitor,184.61,COMPLETED
ORD-063632,2024-04-08,1859,Clothing,Jeans,362.46,COMPLETED
ORD-063633,2024-08-20,2706,Electronics,Monitor,98.95,RETURNED
ORD-063634,2024-06-09,2385,Home & Garden,Sofa,216.77,COMPLETED
ORD-063635,2024-11-14,2332,Electronics,Monitor,186.83,COMPLETED
ORD-063636,2024-05-28,1768,Books,Cookbook,106.92,COMPLETED
ORD-063637,2024-05-02,2285,Clothing,Jacket,461.86,COMPLETED
ORD-063638,2024-05-23,1843,Clothing,Jacket,493.57,COMPLETED
ORD-063639,2024-02-24,2510,Clothing,Sneakers,346.13,COMPLETED
ORD-063640,2024-03-24,2834,Electronics,Headphones,265.41,RETURNED
ORD-063641,2024-03-12,4663,Home & Garden,Table,222.91,COMPLETED
ORD-063642,2024-06-02,4636,Clothing,T-Shirt,387.19,COMPLETED
ORD-063643,2024-01-12,1807,Home & Garden,Table,25.91,COMPLETED
ORD-063644,2024-12-24,2824,Toys,Board Game,404.99,COMPLETED
ORD-063645,2024-03-24,2865,Home & Garden,Table,139.77,CANCELLED
ORD-063646,2024-02-09,2721,Home & Garden,Lamp,197.77,COMPLETED
ORD-063647,2024-04-06,2277,Home & Garden,Sofa,281.71,COMPLETED
ORD-063648,2024-07-07,4469,Home & Garden,Lamp,12.64,PENDING
ORD-063649,2024-08-19,1429,Toys,Lego Set,477.04,COMPLETED
ORD-063650,2024-04-22,2953,Home & Garden,Table,463.17,COMPLETED
ORD-063651,2024-09-26,2392,Toys,Board Game,472.36,PENDING
ORD-063652,2024-08-17,3914,Clothing,Jeans,35.68,COMPLETED
ORD-063653,2024-06-05,2171,Toys,Action Figure,236.19,COMPLETED
ORD-063654,2024-11-30,3266,Home & Garden,Lamp,397.76,PENDING
ORD-063655,2024-08-09,4491,Home & Garden,Lamp,303.5,COMPLETED
ORD-063656,2024-10-12,4132,Toys,Board Game,305.38,RETURNED
ORD-063657,2024-01-30,4046,Electronics,Smartphone,129.01,COMPLETED
ORD-063658,2024-10-23,2657,Books,Comic,262.22,COMPLETED
ORD-063659,2024-12-31,4592,Books,Novel,225.3,COMPLETED
ORD-063660,2024-02-04,4914,Electronics,Monitor,105.86,COMPLETED
ORD-063661,2024-03-27,4315,Clothing,Jacket,235.18,COMPLETED
ORD-063662,2024-12-31,4170,Clothing,T-Shirt,495.62,COMPLETED
ORD-063663,2024-02-04,4818,Toys,Lego Set,465.62,PENDING
ORD-063664,2024-07-05,3726,Books,Textbook,176.88,COMPLETED
ORD-063665,2024-01-18,4239,Clothing,Jacket,120.16,COMPLETED
ORD-063666,2024-01-18,4642,Books,Comic,264.53,COMPLETED
ORD-063667,2024-01-04,1934,Electronics,Laptop,274.51,COMPLETED
ORD-063668,2024-07-30,3164,Home & Garden,Chair,240.82,COMPLETED
ORD-063669,2024-04-06,4288,Clothing,Jeans,69.29,RETURNED
ORD-063670,2024-06-29,2067,Electronics,Smartphone,46.55,CANCELLED
ORD-063671,2024-06-28,3692,Electronics,Monitor,181.77,COMPLETED
ORD-063672,2024-04-21,2817,Toys,Board Game,185.87,PENDING
ORD-063673,2024-08-22,2618,Electronics,Headphones,483.34,CANCELLED
ORD-063674,2024-04-09,2727,Toys,Doll,241.81,COMPLETED
ORD-063675,2024-09-30,1743,Books,Novel,359.01,COMPLETED
ORD-063676,2024-03-22,4364,Toys,Doll,416.13,COMPLETED
ORD-063677,2024-12-06,3728,Electronics,Smartphone,201.63,RETURNED
ORD-063678,2024-09-05,1058,Toys,Board Game,149.9,COMPLETED
ORD-063679,2024-04-23,3637,Clothing,Jacket,439.82,COMPLETED
ORD-063680,2024-07-03,1187,Clothing,Jeans,166.93,COMPLETED
ORD-063681,2024-10-22,2919,Clothing,Jeans,152.95,COMPLETED
ORD-063682,2024-12-09,3048,Electronics,Headphones,142.32,COMPLETED
ORD-063683,2024-05-23,2179,Clothing,Jacket,297.0,RETURNED
ORD-063684,2024-02-12,2185,Electronics,Headphones,147.58,PENDING
ORD-063685,2024-05-19,3156,Clothing,Jacket,160.57,COMPLETED
ORD-063686,2024-04-02,2586,Clothing,Jacket,408.64,COMPLETED
ORD-063687,2024-11-07,3065,Electronics,Monitor,356.21,RETURNED
ORD-063688,2024-01-23,2806,Electronics,Monitor,288.36,COMPLETED
ORD-063689,2024-08-18,1786,Toys,Doll,337.85,PENDING
ORD-063690,2024-06-24,4887,Books,Textbook,25.68,COMPLETED
ORD-063691,2024-01-20,4341,Home & Garden,Chair,114.5,RETURNED
ORD-063692,2024-08-28,4235,Clothing,Sneakers,227.15,COMPLETED
ORD-063693,2024-01-19,2804,Electronics,Smartphone,56.71,COMPLETED
ORD-063694,2024-01-14,4933,Books,Textbook,420.88,CANCELLED
ORD-063695,2024-01-28,1792,Home & Garden,Sofa,179.9,COMPLETED
ORD-063696,2024-02-10,1153,Books,Cookbook,106.93,COMPLETED
ORD-063697,2024-11-04,4909,Home & Garden,Table,261.38,COMPLETED
ORD-063698,2024-11-09,4291,Books,Textbook,423.62,COMPLETED
ORD-063699,2024-10-16,4556,Clothing,Sneakers,446.49,RETURNED
ORD-063700,2024-05-30,4503,Toys,Doll,64.89,CANCELLED
ORD-063701,2024-05-03,3736,Toys,Doll,439.64,COMPLETED
ORD-063702,2024-09-13,1379,Clothing,Jacket,204.69,CANCELLED
ORD-063703,2024-08-14,4465,Electronics,Laptop,497.7,COMPLETED
ORD-063704,2024-12-20,2449,Toys,Board Game,31.65,COMPLETED
ORD-063705,2024-02-29,4328,Home & Garden,Chair,378.25,COMPLETED
ORD-063706,2024-11-09,4583,Clothing,Sneakers,202.89,PENDING
ORD-063707,2024-03-10,4997,Books,Comic,222.86,COMPLETED
ORD-063708,2024-01-15,2964,Clothing,Jacket,378.74,COMPLETED
ORD-063709,2024-01-29,1261,Books,Cookbook,470.08,RETURNED
ORD-063710,2024-04-24,2502,Clothing,T-Shirt,432.93,COMPLETED
ORD-063711,2024-03-29,3024,Home & Garden,Lamp,88.01,RETURNED
ORD-063712,2024-04-28,3101,Toys,Board Game,195.35,COMPLETED
ORD-063713,2024-09-28,4267,Home & Garden,Lamp,217.27,RETURNED
ORD-063714,2024-09-04,1830,Home & Garden,Sofa,244.44,COMPLETED
ORD-063715,2024-06-04,4115,Clothing,T-Shirt,207.68,CANCELLED
ORD-063716,2024-09-17,4203,Clothing,Sneakers,184.06,COMPLETED
ORD-063717,2024-02-26,2588,Clothing,Sneakers,163.49,COMPLETED
ORD-063718,2024-06-05,3425,Home & Garden,Sofa,384.73,RETURNED
ORD-063719,2024-11-26,1225,Home & Garden,Chair,185.17,COMPLETED
ORD-063720,2024-06-28,1775,Home & Garden,Lamp,317.88,COMPLETED
ORD-063721,2024-08-04,2747,Home & Garden,Sofa,33.17,COMPLETED
ORD-063722,2024-07-08,3297,Toys,Board Game,67.88,COMPLETED
ORD-063723,2024-11-25,4850,Electronics,Smartphone,95.55,COMPLETED
ORD-063724,2024-08-27,2644,Books,Textbook,386.69,COMPLETED
ORD-063725,2024-06-24,4111,Electronics,Laptop,141.88,COMPLETED
ORD-063726,2024-05-16,4024,Books,Comic,341.35,COMPLETED
ORD-063727,2024-04-25,4772,Electronics,Monitor,431.49,COMPLETED
ORD-063728,2024-12-02,1249,Books,Cookbook,395.68,RETURNED
ORD-063729,2024-02-26,3922,Home & Garden,Chair,92.05,COMPLETED
ORD-063730,2024-09-07,3896,Clothing,Jeans,472.08,COMPLETED
ORD-063731,2024-01-30,1608,Home & Garden,Chair,251.38,CANCELLED
ORD-063732,2024-07-30,4099,Toys,Doll,21.01,PENDING
ORD-063733,2024-03-24,3612,Home & Garden,Sofa,90.71,RETURNED
